date,item,sales
2013-01-26,22,522
2013-01-26,23,185
2013-01-26,24,404
2013-01-26,25,500
2013-01-26,26,299
2013-01-26,27,141
2013-01-26,28,555
2013-01-26,29,467
2013-01-26,30,263
2013-01-26,31,384
2013-01-26,32,309
2013-01-26,33,454
2013-01-26,34,175
2013-01-26,35,433
2013-01-26,36,434
2013-01-26,37,186
2013-01-26,38,547
2013-01-26,39,245
2013-01-26,40,179
2013-01-26,41,135
2013-01-26,42,217
2013-01-26,43,308
2013-01-26,44,193
2013-01-26,45,529
2013-01-26,46,375
2013-01-26,47,130
2013-01-26,48,346
2013-01-26,49,182
2013-01-26,50,427
2013-01-27,1,131
2013-01-27,2,398
2013-01-27,3,225
2013-01-27,4,152
2013-01-27,5,162
2013-01-27,6,406
2013-01-27,7,373
2013-01-27,8,497
2013-01-27,9,359
2013-01-27,10,502
2013-01-27,11,510
2013-01-27,12,482
2013-01-27,13,547
2013-01-27,14,390
2013-01-27,15,654
2013-01-27,16,183
2013-01-27,17,206
2013-01-27,18,569
2013-01-27,19,283
2013-01-27,20,314
2013-01-27,21,275
2013-01-27,22,544
2013-01-27,23,207
2013-01-27,24,446
2013-01-27,25,520
2013-01-27,26,361
2013-01-27,27,151
2013-01-27,28,601
2013-01-27,29,500
2013-01-27,30,270
2013-01-27,31,410
2013-01-27,32,291
2013-01-27,33,442
2013-01-27,34,157
2013-01-27,35,428
2013-01-27,36,537
2013-01-27,37,217
2013-01-27,38,509
2013-01-27,39,303
2013-01-27,40,209
2013-01-27,41,151
2013-01-27,42,261
2013-01-27,43,317
2013-01-27,44,181
2013-01-27,45,526
2013-01-27,46,367
2013-01-27,47,144
2013-01-27,48,336
2013-01-27,49,175
2013-01-27,50,400
2013-01-28,1,111
2013-01-28,2,237
2013-01-28,3,139
2013-01-28,4,96
2013-01-28,5,94
2013-01-28,6,248
2013-01-28,7,277
2013-01-28,8,352
2013-01-28,9,239
2013-01-28,10,308
2013-01-28,11,322
2013-01-28,12,304
2013-01-28,13,361
2013-01-28,14,258
2013-01-28,15,371
2013-01-28,16,102
2013-01-28,17,153
2013-01-28,18,387
2013-01-28,19,191
2013-01-28,20,233
2013-01-28,21,185
2013-01-28,22,361
2013-01-28,23,143
2013-01-28,24,310
2013-01-28,25,373
2013-01-28,26,237
2013-01-28,27,96
2013-01-28,28,395
2013-01-28,29,317
2013-01-28,30,215
2013-01-28,31,280
2013-01-28,32,202
2013-01-28,33,330
2013-01-28,34,115
2013-01-28,35,284
2013-01-28,36,354
2013-01-28,37,142
2013-01-28,38,345
2013-01-28,39,214
2013-01-28,40,139
2013-01-28,41,106
2013-01-28,42,160
2013-01-28,43,251
2013-01-28,44,147
2013-01-28,45,331
2013-01-28,46,285
2013-01-28,47,113
2013-01-28,48,208
2013-01-28,49,124
2013-01-28,50,303
2013-01-29,1,129
2013-01-29,2,314
2013-01-29,3,191
2013-01-29,4,121
2013-01-29,5,96
2013-01-29,6,295
2013-01-29,7,317
2013-01-29,8,410
2013-01-29,9,288
2013-01-29,10,396
2013-01-29,11,374
2013-01-29,12,356
2013-01-29,13,427
2013-01-29,14,283
2013-01-29,15,519
2013-01-29,16,133
2013-01-29,17,162
2013-01-29,18,419
2013-01-29,19,201
2013-01-29,20,229
2013-01-29,21,242
2013-01-29,22,402
2013-01-29,23,163
2013-01-29,24,350
2013-01-29,25,420
2013-01-29,26,279
2013-01-29,27,135
2013-01-29,28,477
2013-01-29,29,381
2013-01-29,30,193
2013-01-29,31,301
2013-01-29,32,242
2013-01-29,33,355
2013-01-29,34,150
2013-01-29,35,366
2013-01-29,36,390
2013-01-29,37,146
2013-01-29,38,443
2013-01-29,39,209
2013-01-29,40,149
2013-01-29,41,127
2013-01-29,42,211
2013-01-29,43,281
2013-01-29,44,149
2013-01-29,45,407
2013-01-29,46,287
2013-01-29,47,109
2013-01-29,48,233
2013-01-29,49,142
2013-01-29,50,325
2013-01-30,1,108
2013-01-30,2,311
2013-01-30,3,182
2013-01-30,4,103
2013-01-30,5,93
2013-01-30,6,314
2013-01-30,7,341
2013-01-30,8,409
2013-01-30,9,258
2013-01-30,10,362
2013-01-30,11,353
2013-01-30,12,364
2013-01-30,13,490
2013-01-30,14,318
2013-01-30,15,455
2013-01-30,16,134
2013-01-30,17,170
2013-01-30,18,409
2013-01-30,19,213
2013-01-30,20,244
2013-01-30,21,239
2013-01-30,22,407
2013-01-30,23,153
2013-01-30,24,342
2013-01-30,25,394
2013-01-30,26,262
2013-01-30,27,105
2013-01-30,28,424
2013-01-30,29,359
2013-01-30,30,205
2013-01-30,31,313
2013-01-30,32,233
2013-01-30,33,347
2013-01-30,34,128
2013-01-30,35,348
2013-01-30,36,409
2013-01-30,37,144
2013-01-30,38,391
2013-01-30,39,224
2013-01-30,40,132
2013-01-30,41,104
2013-01-30,42,192
2013-01-30,43,265
2013-01-30,44,120
2013-01-30,45,382
2013-01-30,46,282
2013-01-30,47,116
2013-01-30,48,261
2013-01-30,49,159
2013-01-30,50,320
2013-01-31,1,117
2013-01-31,2,344
2013-01-31,3,207
2013-01-31,4,131
2013-01-31,5,92
2013-01-31,6,310
2013-01-31,7,325
2013-01-31,8,438
2013-01-31,9,296
2013-01-31,10,400
2013-01-31,11,384
2013-01-31,12,406
2013-01-31,13,441
2013-01-31,14,341
2013-01-31,15,514
2013-01-31,16,130
2013-01-31,17,209
2013-01-31,18,463
2013-01-31,19,221
2013-01-31,20,260
2013-01-31,21,229
2013-01-31,22,444
2013-01-31,23,154
2013-01-31,24,355
2013-01-31,25,441
2013-01-31,26,267
2013-01-31,27,145
2013-01-31,28,504
2013-01-31,29,365
2013-01-31,30,228
2013-01-31,31,363
2013-01-31,32,229
2013-01-31,33,407
2013-01-31,34,146
2013-01-31,35,383
2013-01-31,36,423
2013-01-31,37,190
2013-01-31,38,483
2013-01-31,39,225
2013-01-31,40,164
2013-01-31,41,136
2013-01-31,42,205
2013-01-31,43,289
2013-01-31,44,181
2013-01-31,45,453
2013-01-31,46,359
2013-01-31,47,113
2013-01-31,48,286
2013-01-31,49,167
2013-01-31,50,361
2013-02-01,1,148
2013-02-01,2,355
2013-02-01,3,238
2013-02-01,4,153
2013-02-01,5,131
2013-02-01,6,403
2013-02-01,7,372
2013-02-01,8,521
2013-02-01,9,371
2013-02-01,10,482
2013-02-01,11,483
2013-02-01,12,490
2013-02-01,13,559
2013-02-01,14,399
2013-02-01,15,627
2013-02-01,16,177
2013-02-01,17,212
2013-02-01,18,605
2013-02-01,19,267
2013-02-01,20,273
2013-02-01,21,268
2013-02-01,22,512
2013-02-01,23,205
2013-02-01,24,435
2013-02-01,25,552
2013-02-01,26,310
2013-02-01,27,139
2013-02-01,28,606
2013-02-01,29,465
2013-02-01,30,273
2013-02-01,31,399
2013-02-01,32,313
2013-02-01,33,468
2013-02-01,34,158
2013-02-01,35,431
2013-02-01,36,548
2013-02-01,37,195
2013-02-01,38,523
2013-02-01,39,287
2013-02-01,40,170
2013-02-01,41,147
2013-02-01,42,228
2013-02-01,43,339
2013-02-01,44,206
2013-02-01,45,540
2013-02-01,46,375
2013-02-01,47,150
2013-02-01,48,345
2013-02-01,49,198
2013-02-01,50,422
2013-02-02,1,168
2013-02-02,2,427
2013-02-02,3,247
2013-02-02,4,151
2013-02-02,5,114
2013-02-02,6,441
2013-02-02,7,418
2013-02-02,8,570
2013-02-02,9,373
2013-02-02,10,484
2013-02-02,11,482
2013-02-02,12,491
2013-02-02,13,576
2013-02-02,14,402
2013-02-02,15,604
2013-02-02,16,205
2013-02-02,17,244
2013-02-02,18,573
2013-02-02,19,258
2013-02-02,20,317
2013-02-02,21,285
2013-02-02,22,589
2013-02-02,23,186
2013-02-02,24,488
2013-02-02,25,543
2013-02-02,26,302
2013-02-02,27,153
2013-02-02,28,610
2013-02-02,29,485
2013-02-02,30,272
2013-02-02,31,394
2013-02-02,32,336
2013-02-02,33,476
2013-02-02,34,196
2013-02-02,35,507
2013-02-02,36,534
2013-02-02,37,233
2013-02-02,38,541
2013-02-02,39,330
2013-02-02,40,193
2013-02-02,41,162
2013-02-02,42,246
2013-02-02,43,358
2013-02-02,44,217
2013-02-02,45,550
2013-02-02,46,415
2013-02-02,47,159
2013-02-02,48,373
2013-02-02,49,197
2013-02-02,50,448
2013-02-03,1,173
2013-02-03,2,426
2013-02-03,3,281
2013-02-03,4,171
2013-02-03,5,138
2013-02-03,6,418
2013-02-03,7,482
2013-02-03,8,578
2013-02-03,9,380
2013-02-03,10,543
2013-02-03,11,488
2013-02-03,12,541
2013-02-03,13,639
2013-02-03,14,432
2013-02-03,15,643
2013-02-03,16,182
2013-02-03,17,244
2013-02-03,18,616
2013-02-03,19,282
2013-02-03,20,358
2013-02-03,21,298
2013-02-03,22,597
2013-02-03,23,211
2013-02-03,24,490
2013-02-03,25,611
2013-02-03,26,412
2013-02-03,27,163
2013-02-03,28,657
2013-02-03,29,502
2013-02-03,30,295
2013-02-03,31,435
2013-02-03,32,352
2013-02-03,33,454
2013-02-03,34,182
2013-02-03,35,558
2013-02-03,36,589
2013-02-03,37,199
2013-02-03,38,644
2013-02-03,39,292
2013-02-03,40,199
2013-02-03,41,168
2013-02-03,42,273
2013-02-03,43,419
2013-02-03,44,216
2013-02-03,45,608
2013-02-03,46,460
2013-02-03,47,159
2013-02-03,48,396
2013-02-03,49,197
2013-02-03,50,493
2013-02-04,1,126
2013-02-04,2,293
2013-02-04,3,182
2013-02-04,4,109
2013-02-04,5,96
2013-02-04,6,304
2013-02-04,7,292
2013-02-04,8,379
2013-02-04,9,252
2013-02-04,10,349
2013-02-04,11,337
2013-02-04,12,334
2013-02-04,13,393
2013-02-04,14,283
2013-02-04,15,459
2013-02-04,16,132
2013-02-04,17,161
2013-02-04,18,394
2013-02-04,19,194
2013-02-04,20,223
2013-02-04,21,205
2013-02-04,22,399
2013-02-04,23,149
2013-02-04,24,321
2013-02-04,25,411
2013-02-04,26,226
2013-02-04,27,107
2013-02-04,28,425
2013-02-04,29,364
2013-02-04,30,196
2013-02-04,31,308
2013-02-04,32,226
2013-02-04,33,347
2013-02-04,34,118
2013-02-04,35,324
2013-02-04,36,370
2013-02-04,37,160
2013-02-04,38,405
2013-02-04,39,246
2013-02-04,40,142
2013-02-04,41,87
2013-02-04,42,162
2013-02-04,43,244
2013-02-04,44,151
2013-02-04,45,398
2013-02-04,46,318
2013-02-04,47,137
2013-02-04,48,250
2013-02-04,49,144
2013-02-04,50,366
2013-02-05,1,121
2013-02-05,2,355
2013-02-05,3,216
2013-02-05,4,122
2013-02-05,5,104
2013-02-05,6,348
2013-02-05,7,323
2013-02-05,8,436
2013-02-05,9,264
2013-02-05,10,431
2013-02-05,11,408
2013-02-05,12,397
2013-02-05,13,488
2013-02-05,14,349
2013-02-05,15,493
2013-02-05,16,154
2013-02-05,17,179
2013-02-05,18,476
2013-02-05,19,234
2013-02-05,20,279
2013-02-05,21,247
2013-02-05,22,481
2013-02-05,23,157
2013-02-05,24,382
2013-02-05,25,452
2013-02-05,26,268
2013-02-05,27,134
2013-02-05,28,514
2013-02-05,29,371
2013-02-05,30,254
2013-02-05,31,327
2013-02-05,32,227
2013-02-05,33,373
2013-02-05,34,150
2013-02-05,35,404
2013-02-05,36,427
2013-02-05,37,162
2013-02-05,38,475
2013-02-05,39,268
2013-02-05,40,168
2013-02-05,41,115
2013-02-05,42,203
2013-02-05,43,296
2013-02-05,44,144
2013-02-05,45,461
2013-02-05,46,347
2013-02-05,47,116
2013-02-05,48,288
2013-02-05,49,160
2013-02-05,50,408
2013-02-06,1,113
2013-02-06,2,334
2013-02-06,3,216
2013-02-06,4,152
2013-02-06,5,100
2013-02-06,6,324
2013-02-06,7,354
2013-02-06,8,429
2013-02-06,9,333
2013-02-06,10,428
2013-02-06,11,416
2013-02-06,12,421
2013-02-06,13,445
2013-02-06,14,351
2013-02-06,15,500
2013-02-06,16,162
2013-02-06,17,191
2013-02-06,18,482
2013-02-06,19,260
2013-02-06,20,291
2013-02-06,21,256
2013-02-06,22,459
2013-02-06,23,204
2013-02-06,24,360
2013-02-06,25,494
2013-02-06,26,255
2013-02-06,27,125
2013-02-06,28,509
2013-02-06,29,397
2013-02-06,30,219
2013-02-06,31,337
2013-02-06,32,262
2013-02-06,33,400
2013-02-06,34,124
2013-02-06,35,373
2013-02-06,36,424
2013-02-06,37,173
2013-02-06,38,461
2013-02-06,39,265
2013-02-06,40,191
2013-02-06,41,120
2013-02-06,42,221
2013-02-06,43,300
2013-02-06,44,168
2013-02-06,45,451
2013-02-06,46,338
2013-02-06,47,140
2013-02-06,48,289
2013-02-06,49,157
2013-02-06,50,350
2013-02-07,1,140
2013-02-07,2,379
2013-02-07,3,220
2013-02-07,4,137
2013-02-07,5,130
2013-02-07,6,390
2013-02-07,7,347
2013-02-07,8,463
2013-02-07,9,313
2013-02-07,10,450
2013-02-07,11,399
2013-02-07,12,434
2013-02-07,13,544
2013-02-07,14,357
2013-02-07,15,576
2013-02-07,16,161
2013-02-07,17,184
2013-02-07,18,478
2013-02-07,19,270
2013-02-07,20,290
2013-02-07,21,272
2013-02-07,22,497
2013-02-07,23,179
2013-02-07,24,389
2013-02-07,25,487
2013-02-07,26,282
2013-02-07,27,131
2013-02-07,28,553
2013-02-07,29,431
2013-02-07,30,260
2013-02-07,31,321
2013-02-07,32,269
2013-02-07,33,427
2013-02-07,34,165
2013-02-07,35,414
2013-02-07,36,494
2013-02-07,37,173
2013-02-07,38,508
2013-02-07,39,272
2013-02-07,40,182
2013-02-07,41,143
2013-02-07,42,225
2013-02-07,43,335
2013-02-07,44,165
2013-02-07,45,475
2013-02-07,46,365
2013-02-07,47,129
2013-02-07,48,316
2013-02-07,49,174
2013-02-07,50,417
2013-02-08,1,130
2013-02-08,2,399
2013-02-08,3,247
2013-02-08,4,136
2013-02-08,5,110
2013-02-08,6,385
2013-02-08,7,406
2013-02-08,8,489
2013-02-08,9,359
2013-02-08,10,498
2013-02-08,11,469
2013-02-08,12,493
2013-02-08,13,568
2013-02-08,14,413
2013-02-08,15,576
2013-02-08,16,149
2013-02-08,17,200
2013-02-08,18,516
2013-02-08,19,286
2013-02-08,20,332
2013-02-08,21,263
2013-02-08,22,552
2013-02-08,23,173
2013-02-08,24,442
2013-02-08,25,517
2013-02-08,26,299
2013-02-08,27,139
2013-02-08,28,611
2013-02-08,29,460
2013-02-08,30,289
2013-02-08,31,411
2013-02-08,32,311
2013-02-08,33,475
2013-02-08,34,177
2013-02-08,35,432
2013-02-08,36,481
2013-02-08,37,196
2013-02-08,38,545
2013-02-08,39,331
2013-02-08,40,189
2013-02-08,41,193
2013-02-08,42,236
2013-02-08,43,302
2013-02-08,44,191
2013-02-08,45,542
2013-02-08,46,396
2013-02-08,47,148
2013-02-08,48,341
2013-02-08,49,230
2013-02-08,50,417
2013-02-09,1,154
2013-02-09,2,434
2013-02-09,3,271
2013-02-09,4,144
2013-02-09,5,123
2013-02-09,6,382
2013-02-09,7,406
2013-02-09,8,565
2013-02-09,9,367
2013-02-09,10,502
2013-02-09,11,482
2013-02-09,12,493
2013-02-09,13,583
2013-02-09,14,423
2013-02-09,15,644
2013-02-09,16,190
2013-02-09,17,210
2013-02-09,18,605
2013-02-09,19,269
2013-02-09,20,350
2013-02-09,21,263
2013-02-09,22,570
2013-02-09,23,196
2013-02-09,24,489
2013-02-09,25,618
2013-02-09,26,356
2013-02-09,27,162
2013-02-09,28,609
2013-02-09,29,498
2013-02-09,30,278
2013-02-09,31,382
2013-02-09,32,282
2013-02-09,33,502
2013-02-09,34,180
2013-02-09,35,492
2013-02-09,36,564
2013-02-09,37,214
2013-02-09,38,575
2013-02-09,39,316
2013-02-09,40,203
2013-02-09,41,150
2013-02-09,42,237
2013-02-09,43,348
2013-02-09,44,216
2013-02-09,45,580
2013-02-09,46,426
2013-02-09,47,143
2013-02-09,48,319
2013-02-09,49,196
2013-02-09,50,464
2013-02-10,1,151
2013-02-10,2,425
2013-02-10,3,306
2013-02-10,4,152
2013-02-10,5,122
2013-02-10,6,444
2013-02-10,7,413
2013-02-10,8,577
2013-02-10,9,372
2013-02-10,10,564
2013-02-10,11,554
2013-02-10,12,529
2013-02-10,13,648
2013-02-10,14,445
2013-02-10,15,634
2013-02-10,16,208
2013-02-10,17,253
2013-02-10,18,649
2013-02-10,19,318
2013-02-10,20,335
2013-02-10,21,279
2013-02-10,22,645
2013-02-10,23,214
2013-02-10,24,495
2013-02-10,25,605
2013-02-10,26,317
2013-02-10,27,183
2013-02-10,28,669
2013-02-10,29,574
2013-02-10,30,280
2013-02-10,31,417
2013-02-10,32,339
2013-02-10,33,488
2013-02-10,34,184
2013-02-10,35,505
2013-02-10,36,587
2013-02-10,37,218
2013-02-10,38,579
2013-02-10,39,336
2013-02-10,40,204
2013-02-10,41,148
2013-02-10,42,289
2013-02-10,43,370
2013-02-10,44,213
2013-02-10,45,576
2013-02-10,46,426
2013-02-10,47,149
2013-02-10,48,388
2013-02-10,49,232
2013-02-10,50,493
2013-02-11,1,111
2013-02-11,2,285
2013-02-11,3,165
2013-02-11,4,124
2013-02-11,5,80
2013-02-11,6,292
2013-02-11,7,290
2013-02-11,8,371
2013-02-11,9,278
2013-02-11,10,353
2013-02-11,11,331
2013-02-11,12,349
2013-02-11,13,421
2013-02-11,14,309
2013-02-11,15,451
2013-02-11,16,124
2013-02-11,17,165
2013-02-11,18,421
2013-02-11,19,205
2013-02-11,20,238
2013-02-11,21,186
2013-02-11,22,391
2013-02-11,23,155
2013-02-11,24,346
2013-02-11,25,393
2013-02-11,26,251
2013-02-11,27,110
2013-02-11,28,442
2013-02-11,29,341
2013-02-11,30,187
2013-02-11,31,286
2013-02-11,32,203
2013-02-11,33,353
2013-02-11,34,134
2013-02-11,35,312
2013-02-11,36,369
2013-02-11,37,155
2013-02-11,38,393
2013-02-11,39,217
2013-02-11,40,139
2013-02-11,41,99
2013-02-11,42,179
2013-02-11,43,234
2013-02-11,44,134
2013-02-11,45,431
2013-02-11,46,289
2013-02-11,47,128
2013-02-11,48,266
2013-02-11,49,145
2013-02-11,50,330
2013-02-12,1,127
2013-02-12,2,325
2013-02-12,3,235
2013-02-12,4,108
2013-02-12,5,107
2013-02-12,6,338
2013-02-12,7,300
2013-02-12,8,442
2013-02-12,9,307
2013-02-12,10,420
2013-02-12,11,418
2013-02-12,12,417
2013-02-12,13,489
2013-02-12,14,354
2013-02-12,15,504
2013-02-12,16,165
2013-02-12,17,191
2013-02-12,18,491
2013-02-12,19,218
2013-02-12,20,278
2013-02-12,21,213
2013-02-12,22,484
2013-02-12,23,179
2013-02-12,24,379
2013-02-12,25,485
2013-02-12,26,259
2013-02-12,27,125
2013-02-12,28,500
2013-02-12,29,442
2013-02-12,30,253
2013-02-12,31,326
2013-02-12,32,241
2013-02-12,33,394
2013-02-12,34,166
2013-02-12,35,391
2013-02-12,36,464
2013-02-12,37,146
2013-02-12,38,488
2013-02-12,39,255
2013-02-12,40,140
2013-02-12,41,127
2013-02-12,42,204
2013-02-12,43,308
2013-02-12,44,164
2013-02-12,45,464
2013-02-12,46,329
2013-02-12,47,120
2013-02-12,48,315
2013-02-12,49,184
2013-02-12,50,375
2013-02-13,1,133
2013-02-13,2,327
2013-02-13,3,216
2013-02-13,4,150
2013-02-13,5,104
2013-02-13,6,343
2013-02-13,7,375
2013-02-13,8,423
2013-02-13,9,322
2013-02-13,10,433
2013-02-13,11,424
2013-02-13,12,414
2013-02-13,13,484
2013-02-13,14,316
2013-02-13,15,517
2013-02-13,16,152
2013-02-13,17,205
2013-02-13,18,475
2013-02-13,19,254
2013-02-13,20,252
2013-02-13,21,220
2013-02-13,22,484
2013-02-13,23,171
2013-02-13,24,412
2013-02-13,25,472
2013-02-13,26,303
2013-02-13,27,132
2013-02-13,28,472
2013-02-13,29,420
2013-02-13,30,200
2013-02-13,31,338
2013-02-13,32,227
2013-02-13,33,419
2013-02-13,34,159
2013-02-13,35,368
2013-02-13,36,444
2013-02-13,37,160
2013-02-13,38,492
2013-02-13,39,271
2013-02-13,40,178
2013-02-13,41,141
2013-02-13,42,250
2013-02-13,43,313
2013-02-13,44,165
2013-02-13,45,467
2013-02-13,46,320
2013-02-13,47,124
2013-02-13,48,307
2013-02-13,49,156
2013-02-13,50,370
2013-02-14,1,123
2013-02-14,2,398
2013-02-14,3,204
2013-02-14,4,127
2013-02-14,5,113
2013-02-14,6,363
2013-02-14,7,348
2013-02-14,8,463
2013-02-14,9,328
2013-02-14,10,452
2013-02-14,11,426
2013-02-14,12,418
2013-02-14,13,536
2013-02-14,14,412
2013-02-14,15,579
2013-02-14,16,156
2013-02-14,17,223
2013-02-14,18,534
2013-02-14,19,231
2013-02-14,20,281
2013-02-14,21,224
2013-02-14,22,549
2013-02-14,23,196
2013-02-14,24,431
2013-02-14,25,488
2013-02-14,26,328
2013-02-14,27,146
2013-02-14,28,521
2013-02-14,29,443
2013-02-14,30,211
2013-02-14,31,351
2013-02-14,32,270
2013-02-14,33,428
2013-02-14,34,179
2013-02-14,35,406
2013-02-14,36,477
2013-02-14,37,171
2013-02-14,38,544
2013-02-14,39,269
2013-02-14,40,179
2013-02-14,41,167
2013-02-14,42,240
2013-02-14,43,315
2013-02-14,44,185
2013-02-14,45,512
2013-02-14,46,393
2013-02-14,47,124
2013-02-14,48,326
2013-02-14,49,181
2013-02-14,50,410
2013-02-15,1,120
2013-02-15,2,414
2013-02-15,3,260
2013-02-15,4,153
2013-02-15,5,116
2013-02-15,6,377
2013-02-15,7,390
2013-02-15,8,488
2013-02-15,9,335
2013-02-15,10,492
2013-02-15,11,431
2013-02-15,12,442
2013-02-15,13,577
2013-02-15,14,388
2013-02-15,15,610
2013-02-15,16,194
2013-02-15,17,239
2013-02-15,18,572
2013-02-15,19,280
2013-02-15,20,315
2013-02-15,21,263
2013-02-15,22,534
2013-02-15,23,210
2013-02-15,24,474
2013-02-15,25,553
2013-02-15,26,308
2013-02-15,27,159
2013-02-15,28,579
2013-02-15,29,457
2013-02-15,30,264
2013-02-15,31,411
2013-02-15,32,280
2013-02-15,33,470
2013-02-15,34,181
2013-02-15,35,463
2013-02-15,36,537
2013-02-15,37,190
2013-02-15,38,517
2013-02-15,39,306
2013-02-15,40,223
2013-02-15,41,165
2013-02-15,42,219
2013-02-15,43,313
2013-02-15,44,193
2013-02-15,45,590
2013-02-15,46,404
2013-02-15,47,123
2013-02-15,48,350
2013-02-15,49,203
2013-02-15,50,431
2013-02-16,1,154
2013-02-16,2,425
2013-02-16,3,250
2013-02-16,4,135
2013-02-16,5,153
2013-02-16,6,406
2013-02-16,7,441
2013-02-16,8,538
2013-02-16,9,391
2013-02-16,10,517
2013-02-16,11,493
2013-02-16,12,471
2013-02-16,13,574
2013-02-16,14,397
2013-02-16,15,610
2013-02-16,16,192
2013-02-16,17,222
2013-02-16,18,617
2013-02-16,19,316
2013-02-16,20,331
2013-02-16,21,295
2013-02-16,22,581
2013-02-16,23,191
2013-02-16,24,461
2013-02-16,25,595
2013-02-16,26,317
2013-02-16,27,134
2013-02-16,28,619
2013-02-16,29,488
2013-02-16,30,279
2013-02-16,31,415
2013-02-16,32,318
2013-02-16,33,503
2013-02-16,34,166
2013-02-16,35,477
2013-02-16,36,575
2013-02-16,37,202
2013-02-16,38,523
2013-02-16,39,278
2013-02-16,40,183
2013-02-16,41,170
2013-02-16,42,257
2013-02-16,43,357
2013-02-16,44,207
2013-02-16,45,610
2013-02-16,46,384
2013-02-16,47,152
2013-02-16,48,359
2013-02-16,49,217
2013-02-16,50,482
2013-02-17,1,179
2013-02-17,2,457
2013-02-17,3,273
2013-02-17,4,193
2013-02-17,5,138
2013-02-17,6,419
2013-02-17,7,437
2013-02-17,8,567
2013-02-17,9,375
2013-02-17,10,543
2013-02-17,11,569
2013-02-17,12,519
2013-02-17,13,631
2013-02-17,14,437
2013-02-17,15,677
2013-02-17,16,214
2013-02-17,17,245
2013-02-17,18,644
2013-02-17,19,320
2013-02-17,20,384
2013-02-17,21,310
2013-02-17,22,596
2013-02-17,23,215
2013-02-17,24,511
2013-02-17,25,607
2013-02-17,26,361
2013-02-17,27,168
2013-02-17,28,690
2013-02-17,29,517
2013-02-17,30,279
2013-02-17,31,459
2013-02-17,32,323
2013-02-17,33,471
2013-02-17,34,194
2013-02-17,35,531
2013-02-17,36,497
2013-02-17,37,192
2013-02-17,38,564
2013-02-17,39,279
2013-02-17,40,229
2013-02-17,41,177
2013-02-17,42,268
2013-02-17,43,394
